Order_ID,Customer_Location,Restaurant_Location,Distance,Weather_Conditions,Traffic_Conditions,Delivery_Person_Experience,Order_Priority,Order_Time,Vehicle_Type,Restaurant_Rating,Customer_Rating,Delivery_Time,Order_Cost,Tip_Amount,Air_Pollution_Index,Water_Pollution_Index,Soil_Pollution_Index,CO2_Emissions,Industrial_Waste_in_tons,Energy_Consumption,Population,Energy_Recovery_GWh,Country,Year,Energy_Consumption_per_Capita,Total_Pollution_Index,Pollution_Severity
ORD0173,"(18.387832, 87.273872)","(17.503424, 77.504882)",5.91,Sunny,High,4,Low,Afternoon,Car,3.8,3.9,64.18,1826.15,88.94,180.073,98.75,122.89450000000001,94.82595,31.097500000000004,1031.275,77919,104.645075,"(18.387832, 87.273872)",2024,0.013235218624469,401.7175,Medium
ORD0174,"(14.643992, 87.6362)","(13.218537, 84.461725)",22.34,Rainy,Low,9,Low,Afternoon,Car,2.8,4.7,82.96,1486.04,1.47,332.88079999999997,177.29999999999998,134.6762,463.3316,31.452399999999997,1189.82,99602,168.10662999999997,"(14.643992, 87.6362)",2024,0.011945744061364229,644.857,High
ORD0175,"(14.574055, 85.527795)","(17.782054, 85.624903)",1.9,Rainy,Medium,9,High,Morning,Bike,2.9,4.2,93.2,774.62,55.02,170.4924,72.1,58.3486,44.269999999999996,26.386200000000002,425.31,330329,84.87449,"(14.574055, 85.527795)",2024,0.0012875345488891378,300.941,Low
ORD0176,"(17.182709, 87.525208)","(13.911681, 79.685464)",7.38,Snowy,Medium,8,Low,Evening,Car,4.3,4.3,50.02,1278.76,5.23,159.6452,114.30000000000001,70.4978,92.2869,22.791600000000003,786.98,274381,90.44487,"(17.182709, 87.525208)",2024,0.0028682015154110527,344.443,Low
ORD0177,"(14.973994, 85.806414)","(14.300498, 82.465042)",5.29,Snowy,Low,8,High,Afternoon,Car,3.7,4.5,48.26,1805.37,10.64,150.81740000000002,99.45,80.6411,63.82385,27.7057,1008.4849999999999,160929,88.313665,"(14.973994, 85.806414)",2024,0.006266645539337223,330.9085,Low
ORD0178,"(20.881705, 84.488008)","(15.892642, 84.329409)",17.44,Cloudy,Medium,7,Low,Evening,Bike,4.7,2.9,111.18,1373.29,83.65,333.7558,157.39999999999998,152.7837,484.74480000000005,35.968900000000005,1035.445,399185,168.911855,"(20.881705, 84.488008)",2024,0.0025938975662913185,643.9395,High
ORD0179,"(16.269274, 79.144391)","(16.964307, 86.495532)",9.31,Snowy,High,8,Low,Afternoon,Car,3.3,3.3,80.11,1848.91,89.12,231.6232,105.95000000000002,137.2673,186.456025,34.5111,1110.655,187535,125.07149500000001,"(16.269274, 79.144391)",2024,0.005922387820940091,474.8405,Medium
ORD0180,"(21.650926, 84.2105)","(12.159673, 82.788761)",5.24,Cloudy,Low,6,High,Evening,Bike,2.5,2.9,97.07,994.21,17.9,207.40919999999997,74.4,59.7363,127.1617,29.3561,601.905,464540,97.80564499999998,"(21.650926, 84.2105)",2024,0.0012957011236922546,341.54549999999995,Low
ORD0181,"(14.625182, 86.23251)","(14.339907, 83.154075)",7.19,Rainy,Low,8,High,Evening,Car,4.3,3.1,84.34,767.6,12.12,199.382,103.75,57.848,151.60115000000002,24.544000000000004,527.6,195205,99.0594,"(14.625182, 86.23251)",2024,0.0027027996209113498,360.98,Low
ORD0182,"(17.456111, 86.790905)","(13.723872, 81.030834)",2.46,Cloudy,Medium,7,Low,Afternoon,Car,3.3,4.4,114.21,1319.04,53.84,217.3758,80.5,76.3312,70.23915,36.032399999999996,708.72,170104,107.17537999999999,"(17.456111, 86.790905)",2024,0.00416639232469548,374.207,Medium
ORD0183,"(21.471948, 87.230396)","(15.947534, 87.383889)",18.82,Rainy,Medium,2,High,Night,Bicycle,4.6,4.0,56.78,1109.45,27.27,257.91900000000004,172.1,122.1985,267.1499,22.4505,931.125,311176,139.105675,"(21.471948, 87.230396)",2024,0.002992277682083451,552.2175,High
ORD0184,"(14.965888, 81.906201)","(14.940091, 84.55996)",11.39,Sunny,Low,2,Low,Night,Bicycle,3.5,4.0,100.28,774.81,2.17,257.0362,123.95,69.8893,285.5473,27.804100000000002,615.2049999999999,476345,123.50589500000001,"(14.965888, 81.906201)",2024,0.0012915114045492237,450.8755,Medium
ORD0185,"(14.035437, 80.510094)","(16.222415, 85.337904)",7.38,Sunny,Low,8,High,Morning,Car,3.3,3.8,30.49,1401.99,31.25,132.8148,100.30000000000001,87.2047,56.25405,20.1179,848.595,257541,81.03230500000001,"(14.035437, 80.510094)",2024,0.0032949899239344414,320.3195,Low
ORD0186,"(20.773298, 79.778064)","(13.79002, 83.576672)",3.25,Rainy,Low,3,Medium,Afternoon,Bicycle,4.9,4.3,89.21,1588.69,64.95,191.5888,99.65,93.1357,72.483125,33.728899999999996,859.345,385054,104.86855499999999,"(20.773298, 79.778064)",2024,0.0022317519101216973,384.37449999999995,Medium
ORD0187,"(19.403962, 83.292579)","(14.554876, 82.437211)",3.56,Snowy,Low,2,Low,Evening,Bicycle,4.0,3.7,37.65,644.0,94.88,97.835,87.4,80.99999999999999,33.5085,13.97,393.2,488902,64.5685,"(19.403962, 83.292579)",2024,0.0008042511587189252,266.235,Low
ORD0188,"(21.04265, 83.613264)","(21.284686, 83.488263)",6.6,Sunny,Medium,6,High,Night,Car,4.5,3.4,106.64,179.95,45.34,216.35899999999998,105.2,54.4685,175.956,23.1275,221.975,190981,103.368975,"(21.04265, 83.613264)",2024,0.0011622883951806723,376.0275,Medium
ORD0189,"(12.094598, 84.480602)","(12.500315, 80.8749)",23.87,Rainy,Low,8,High,Afternoon,Bicycle,2.9,2.6,74.95,1630.33,47.59,335.9916,169.15000000000003,168.1849,447.26412500000004,31.293300000000002,1292.565,138013,172.372535,"(12.094598, 84.480602)",2024,0.009365530783332006,673.3265,High
ORD0190,"(14.418136, 81.056051)","(15.882562, 86.681126)",10.56,Rainy,Low,2,Low,Afternoon,Bike,3.6,3.4,105.41,1767.21,52.66,277.9392,116.00000000000001,121.5863,278.2824,38.7541,1094.805,111505,140.321345,"(14.418136, 81.056051)",2024,0.009818438635038788,515.5255,High
ORD0191,"(13.403093, 81.228431)","(14.771298, 77.33628)",15.36,Snowy,High,1,High,Evening,Bicycle,4.8,4.8,82.62,1223.63,14.51,271.2826,163.2,105.4039,317.2608,28.7603,919.0150000000001,160133,141.339485,"(13.403093, 81.228431)",2024,0.005739073145447847,539.8865,High
ORD0192,"(16.4978, 81.202966)","(13.435223, 78.026865)",4.33,Snowy,Low,8,Low,Night,Bike,4.0,3.7,101.25,1820.44,92.24,222.92379999999997,91.25,118.0532,109.603125,38.4544,996.82,479408,118.21687999999999,"(16.4978, 81.202966)",2024,0.0020792727697493576,432.227,Medium
ORD0193,"(12.823713, 86.24385)","(17.741438, 80.52411)",22.68,Rainy,Low,1,Low,Morning,Bicycle,2.9,3.4,98.75,693.33,16.12,343.4316,169.6,119.57990000000001,559.9125,26.683300000000003,800.2650000000001,247061,165.55978499999998,"(12.823713, 86.24385)",2024,0.0032391393218678794,632.6115,High
ORD0194,"(21.300802, 78.099101)","(15.235271, 79.650149)",6.53,Rainy,Low,2,Low,Evening,Bicycle,3.6,4.8,90.18,866.3,91.17,204.836,107.05000000000001,97.694,147.21885,26.699,563.75,338438,108.1945,"(21.300802, 78.099101)",2024,0.0016657408447041998,409.58000000000004,Medium
ORD0195,"(13.634688, 81.317357)","(19.198154, 79.886316)",18.2,Rainy,High,4,Medium,Morning,Car,4.8,3.3,119.46,975.58,69.67,344.30159999999995,165.4,136.9024,543.543,33.647800000000004,851.79,369936,170.36496,"(13.634688, 81.317357)",2024,0.0023025334111846374,646.604,High
ORD0196,"(17.910045, 81.56199)","(18.098924, 87.896124)",23.82,Cloudy,High,8,Medium,Night,Bike,4.7,4.0,50.39,1432.26,66.34,294.79019999999997,198.1,171.4178,300.07245,24.4006,1192.53,254748,163.52997,"(17.910045, 81.56199)",2024,0.004681214376560366,664.308,High
ORD0197,"(21.66459, 82.226635)","(16.892341, 80.554716)",6.09,Snowy,Medium,8,Low,Night,Bicycle,3.0,3.6,90.54,1720.25,40.27,218.935,89.25,96.10249999999999,137.84715,35.310500000000005,981.925,459665,112.07007499999999,"(21.66459, 82.226635)",2024,0.002136175258068376,404.2875,Medium
ORD0198,"(14.575401, 82.55641)","(13.625369, 82.418092)",20.61,Snowy,High,4,Medium,Afternoon,Bike,2.9,3.4,73.2,1356.58,5.1,301.8116,159.25,125.6874,377.163,28.2058,1090.49,418440,152.52891,"(14.575401, 82.55641)",2024,0.0026060845043494887,586.749,High
ORD0199,"(12.094497, 82.893369)","(19.135509, 86.659978)",24.06,Rainy,High,9,Low,Night,Car,3.9,4.8,53.94,354.39,85.25,280.4778,197.70000000000002,149.49669999999998,324.4491,14.331900000000001,658.395,456005,151.840605,"(12.094497, 82.893369)",2024,0.0014438328527099484,627.6745000000001,High
ORD0200,"(19.360304, 84.132424)","(20.941636, 77.01334)",9.18,Snowy,Low,2,Low,Morning,Bike,4.6,3.2,78.58,323.73,48.91,197.7846,117.5,70.8869,180.34109999999998,18.953300000000002,345.46500000000003,447443,101.049735,"(19.360304, 84.132424)",2024,0.0007720871708798663,386.17150000000004,Medium
